InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
570488,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,6,2011-10-10 17:12:00,1.63,14096.0,United Kingdom,9.78,2011
570488,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,3,2011-10-10 17:12:00,1.63,14096.0,United Kingdom,4.89,2011
570488,85049C,ROMANTIC PINKS RIBBONS ,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011
570488,85049E,SCANDINAVIAN REDS RIBBONS,3,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,7.38,2011
570488,85049G,CHOCOLATE BOX RIBBONS ,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011
570488,85049H,URBAN BLACK RIBBONS ,3,2011-10-10 17:12:00,0.83,14096.0,United Kingdom,2.4899999999999998,2011
570488,85049H,URBAN BLACK RIBBONS ,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011
570488,85054,FRENCH ENAMEL POT W LID,1,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,5.79,2011
570488,85099F,JUMBO BAG STRAWBERRY,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,85131D,BEADED CRYSTAL HEART PINK ON STICK,3,2011-10-10 17:12:00,0.83,14096.0,United Kingdom,2.4899999999999998,2011
570488,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,8.26,2011
570488,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,2011-10-10 17:12:00,4.96,14096.0,United Kingdom,4.96,2011
570488,85175,CACTI T-LIGHT CANDLES,16,2011-10-10 17:12:00,0.83,14096.0,United Kingdom,13.28,2011
570488,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-10-10 17:12:00,1.63,14096.0,United Kingdom,1.63,2011
570488,90086,CRYSTAL FROG PHONE CHARM,1,2011-10-10 17:12:00,1.63,14096.0,United Kingdom,1.63,2011
570488,90166,PINK & WHITE ROSEBUD RING,1,2011-10-10 17:12:00,4.15,14096.0,United Kingdom,4.15,2011
570488,10135,COLOURING PENCILS BROWN TUBE,3,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,7.38,2011
570488,11001,ASSTD DESIGN RACING CAR PEN,2,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,6.58,2011
570488,15060B,FAIRY CAKE DESIGN UMBRELLA,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom,8.29,2011
570488,16238,PARTY TIME PENCIL ERASERS,2,2011-10-10 17:12:00,0.42,14096.0,United Kingdom,0.84,2011
570488,20615,BLUE POLKADOT PASSPORT COVER,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,20655,QUEEN OF SKIES LUGGAGE TAG,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011
570488,20662,FIRST CLASS HOLIDAY PURSE ,1,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,5.79,2011
570488,20670,VIP HOLIDAY PURSE,1,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,5.79,2011
570488,20723,STRAWBERRY CHARLOTTE BAG,2,2011-10-10 17:12:00,1.63,14096.0,United Kingdom,3.26,2011
570488,20725,LUNCH BAG RED RETROSPOT,2,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,8.26,2011
570488,20726,LUNCH BAG WOODLAND,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,20728,LUNCH BAG CARS BLUE,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,20733,GOLD MINI TAPE MEASURE ,2,2011-10-10 17:12:00,0.83,14096.0,United Kingdom,1.66,2011
570488,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,4.13,2011
570488,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,5.79,2011
570488,20963,APPLE BATH SPONGE,2,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,4.92,2011
570488,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011
570488,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,7.38,2011
570514,20723,STRAWBERRY CHARLOTTE BAG,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011
570514,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-10-11 10:36:00,1.25,13089.0,United Kingdom,15.0,2011
570514,22692,DOORMAT WELCOME TO OUR HOME,4,2011-10-11 10:36:00,8.25,13089.0,United Kingdom,33.0,2011
570514,22224,WHITE LOVEBIRD LANTERN,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22359,GLASS JAR KINGS CHOICE,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-11 10:36:00,0.55,13089.0,United Kingdom,13.200000000000001,2011
570514,21467,CHERRY CROCHET FOOD COVER,6,2011-10-11 10:36:00,3.75,13089.0,United Kingdom,22.5,2011
570514,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-10-11 10:36:00,3.75,13089.0,United Kingdom,22.5,2011
570514,72741,GRAND CHOCOLATECANDLE,9,2011-10-11 10:36:00,1.45,13089.0,United Kingdom,13.049999999999999,2011
570514,22768,FAMILY PHOTO FRAME CORNICE,2,2011-10-11 10:36:00,9.95,13089.0,United Kingdom,19.9,2011
570514,85099F,JUMBO BAG STRAWBERRY,12,2011-10-11 10:36:00,2.08,13089.0,United Kingdom,24.96,2011
570514,85099B,JUMBO BAG RED RETROSPOT,12,2011-10-11 10:36:00,2.08,13089.0,United Kingdom,24.96,2011
570514,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-10-11 10:36:00,1.25,13089.0,United Kingdom,30.0,2011
570514,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-10-11 10:36:00,1.69,13089.0,United Kingdom,60.839999999999996,2011
570514,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2011-10-11 10:36:00,3.75,13089.0,United Kingdom,90.0,2011
570514,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6,2011-10-11 10:36:00,8.95,13089.0,United Kingdom,53.699999999999996,2011
570514,23209,LUNCH BAG VINTAGE DOILY ,12,2011-10-11 10:36:00,1.65,13089.0,United Kingdom,19.799999999999997,2011
570514,23206,LUNCH BAG APPLE DESIGN,12,2011-10-11 10:36:00,1.65,13089.0,United Kingdom,19.799999999999997,2011
570514,23205,CHARLOTTE BAG VINTAGE ALPHABET ,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011
570514,23204,CHARLOTTE BAG APPLES DESIGN,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011
570514,23203,JUMBO BAG VINTAGE DOILY ,12,2011-10-11 10:36:00,2.08,13089.0,United Kingdom,24.96,2011
570514,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22667,RECIPE BOX RETROSPOT ,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011
570514,22629,SPACEBOY LUNCH BOX ,12,2011-10-11 10:36:00,1.95,13089.0,United Kingdom,23.4,2011
570514,22386,JUMBO BAG PINK POLKADOT,12,2011-10-11 10:36:00,2.08,13089.0,United Kingdom,24.96,2011
570514,22382,LUNCH BAG SPACEBOY DESIGN ,12,2011-10-11 10:36:00,1.65,13089.0,United Kingdom,19.799999999999997,2011
570514,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,17.700000000000003,2011
570514,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-10-11 10:36:00,3.75,13089.0,United Kingdom,90.0,2011
570514,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-10-11 10:36:00,4.25,13089.0,United Kingdom,102.0,2011
570514,22090,PAPER BUNTING RETROSPOT,12,2011-10-11 10:36:00,2.95,13089.0,United Kingdom,35.400000000000006,2011
570514,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-10-11 10:36:00,1.69,13089.0,United Kingdom,20.28,2011
570514,20727,LUNCH BAG  BLACK SKULL.,12,2011-10-11 10:36:00,1.65,13089.0,United Kingdom,19.799999999999997,2011
570514,20725,LUNCH BAG RED RETROSPOT,12,2011-10-11 10:36:00,1.65,13089.0,United Kingdom,19.799999999999997,2011
570514,20724,RED RETROSPOT CHARLOTTE BAG,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011
570651,22371,AIRLINE BAG VINTAGE TOKYO 78,36,2011-10-11 13:34:00,3.95,14911.0,EIRE,142.20000000000002,2011
570651,23322,LARGE WHITE HEART OF WICKER,36,2011-10-11 13:34:00,2.95,14911.0,EIRE,106.2,2011
570651,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-11 13:34:00,0.85,14911.0,EIRE,10.2,2011
570657,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-10-11 14:10:00,8.95,14911.0,EIRE,17.9,2011
570657,22629,SPACEBOY LUNCH BOX ,12,2011-10-11 14:10:00,1.95,14911.0,EIRE,23.4,2011
570657,22493,PAINT YOUR OWN CANVAS SET,12,2011-10-11 14:10:00,1.65,14911.0,EIRE,19.799999999999997,2011
570657,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-10-11 14:10:00,2.1,14911.0,EIRE,12.600000000000001,2011
570657,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-10-11 14:10:00,1.45,14911.0,EIRE,17.4,2011
570657,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-10-11 14:10:00,1.65,14911.0,EIRE,19.799999999999997,2011
570657,21519,GIN & TONIC DIET GREETING CARD ,12,2011-10-11 14:10:00,0.42,14911.0,EIRE,5.04,2011
570657,23201,JUMBO BAG ALPHABET,30,2011-10-11 14:10:00,2.08,14911.0,EIRE,62.400000000000006,2011
570657,20728,LUNCH BAG CARS BLUE,10,2011-10-11 14:10:00,1.65,14911.0,EIRE,16.5,2011
570657,22383,LUNCH BAG SUKI DESIGN ,10,2011-10-11 14:10:00,1.65,14911.0,EIRE,16.5,2011
570657,23202,JUMBO BAG VINTAGE LEAF,20,2011-10-11 14:10:00,2.08,14911.0,EIRE,41.6,2011
570657,22637,PIGGY BANK RETROSPOT ,6,2011-10-11 14:10:00,2.55,14911.0,EIRE,15.299999999999999,2011
570657,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-10-11 14:10:00,1.25,14911.0,EIRE,15.0,2011
570657,22961,JAM MAKING SET PRINTED,12,2011-10-11 14:10:00,1.45,14911.0,EIRE,17.4,2011
570657,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2011-10-11 14:10:00,2.95,14911.0,EIRE,35.400000000000006,2011
570657,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-11 14:10:00,2.55,14911.0,EIRE,30.599999999999998,2011
570657,21166,COOK WITH WINE METAL SIGN ,12,2011-10-11 14:10:00,2.08,14911.0,EIRE,24.96,2011
570657,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-10-11 14:10:00,0.85,14911.0,EIRE,10.2,2011
570674,22044,CHRISTMAS CARD STACK OF PRESENTS,24,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.5600000000000005,2011
570674,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.75,2011
570674,22306,SILVER MUG BONE CHINA TREE OF LIFE,12,2011-10-11 14:59:00,1.06,14911.0,EIRE,12.72,2011
570674,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,2011-10-11 14:59:00,1.06,14911.0,EIRE,12.72,2011
570674,22340,NOEL GARLAND PAINTED ZINC ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,22163,HEART STRING MEMO HOLDER HANGING,24,2011-10-11 14:59:00,0.79,14911.0,EIRE,18.96,2011
570674,35818P,"ACRYLIC JEWEL ICICLE, PINK",12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011
570674,35819B,"ACRYLIC HANGING JEWEL,BLUE",12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011
570674,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-10-11 14:59:00,0.79,14911.0,EIRE,9.48,2011
570674,21386,IVORY HANGING DECORATION  EGG,24,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.5600000000000005,2011
570674,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,2011-10-11 14:59:00,0.39,14911.0,EIRE,4.68,2011
570674,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-10-11 14:59:00,0.39,14911.0,EIRE,4.68,2011
570674,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-10-11 14:59:00,0.59,14911.0,EIRE,7.08,2011
570674,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2011-10-11 14:59:00,0.59,14911.0,EIRE,18.88,2011
570674,22267,EASTER DECORATION EGG BUNNY ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,22286,DECORATION WOBBLY RABBIT METAL ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2011-10-11 14:59:00,0.59,14911.0,EIRE,7.08,2011
570674,22287,DECORATION WOBBLY CHICKEN,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,22269,EGG CUP NATURAL CHICKEN,16,2011-10-11 14:59:00,0.39,14911.0,EIRE,6.24,2011
570674,22043,CHRISTMAS CARD SCREEN PRINT ,24,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.5600000000000005,2011
570674,21819,GLITTER CHRISTMAS STAR ,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011
570674,35964,FOLKART CLIP ON STARS,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011
570674,21817,GLITTER CHRISTMAS TREE,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011
570674,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011
570674,21823,PAINTED METAL HEART WITH HOLLY BELL,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,21818,GLITTER HEART DECORATION,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011
570674,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011
570674,72818,CHRISTMAS DECOUPAGE CANDLE,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011
570674,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,24,2011-10-11 14:59:00,0.95,14911.0,EIRE,22.799999999999997,2011
570674,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011
570674,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-10-11 14:59:00,0.79,14911.0,EIRE,18.96,2011
570674,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011
570674,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011
570674,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011
570674,21352,EUCALYPTUS & PINECONE  WREATH,12,2011-10-11 14:59:00,2.95,14911.0,EIRE,35.400000000000006,2011
570674,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011
570674,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-10-11 14:59:00,3.75,14911.0,EIRE,22.5,2011
570674,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-11 14:59:00,6.25,14911.0,EIRE,12.5,2011
570674,22470,HEART OF WICKER LARGE,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011
570674,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-10-11 14:59:00,1.25,14911.0,EIRE,15.0,2011
570674,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-11 14:59:00,0.79,14911.0,EIRE,7.9,2011
570674,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011
570674,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011
570674,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011
570674,22469,HEART OF WICKER SMALL,12,2011-10-11 14:59:00,1.65,14911.0,EIRE,19.799999999999997,2011
570694,22961,JAM MAKING SET PRINTED,12,2011-10-12 08:10:00,1.45,14911.0,EIRE,17.4,2011
570694,22894,TABLECLOTH RED APPLES DESIGN ,3,2011-10-12 08:10:00,9.95,14911.0,EIRE,29.849999999999998,2011
570694,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,18,2011-10-12 08:10:00,3.75,14911.0,EIRE,67.5,2011
570694,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-10-12 08:10:00,4.25,14911.0,EIRE,17.0,2011
570694,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-12 08:10:00,4.95,14911.0,EIRE,14.850000000000001,2011
570694,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-10-12 08:10:00,2.95,14911.0,EIRE,17.700000000000003,2011
570700,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-12 09:29:00,10.95,14156.0,EIRE,175.2,2011
570700,23171,REGENCY TEA PLATE GREEN ,12,2011-10-12 09:29:00,1.65,14156.0,EIRE,19.799999999999997,2011
570700,23172,REGENCY TEA PLATE PINK,12,2011-10-12 09:29:00,1.65,14156.0,EIRE,19.799999999999997,2011
570700,23175,REGENCY MILK JUG PINK ,4,2011-10-12 09:29:00,3.25,14156.0,EIRE,13.0,2011
570700,23174,REGENCY SUGAR BOWL GREEN,4,2011-10-12 09:29:00,4.15,14156.0,EIRE,16.6,2011
570700,23173,REGENCY TEAPOT ROSES ,4,2011-10-12 09:29:00,9.95,14156.0,EIRE,39.8,2011
570700,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011
570700,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011
570700,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011
570700,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-12 09:29:00,4.95,14156.0,EIRE,19.8,2011
570703,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-10-12 09:50:00,0.65,14911.0,EIRE,10.4,2011
570703,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-12 09:50:00,0.65,14911.0,EIRE,10.4,2011
570703,21888,BINGO SET,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011
570703,21912,VINTAGE SNAKES & LADDERS,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011
570703,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011
570703,22617,BAKING SET SPACEBOY DESIGN,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011
570703,21790,VINTAGE SNAP CARDS,12,2011-10-12 09:50:00,0.85,14911.0,EIRE,10.2,2011
570703,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011
570703,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011
570703,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011
570703,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-10-12 09:50:00,7.95,14911.0,EIRE,15.9,2011
570703,22384,LUNCH BAG PINK POLKADOT,10,2011-10-12 09:50:00,1.65,14911.0,EIRE,16.5,2011
570703,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-12 09:50:00,1.65,14911.0,EIRE,16.5,2011
570703,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-12 09:50:00,4.95,14911.0,EIRE,19.8,2011
570703,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-12 09:50:00,1.95,14911.0,EIRE,15.6,2011
570703,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-10-12 09:50:00,1.95,14911.0,EIRE,15.6,2011
570703,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011
570703,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011
570703,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011
570703,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-10-12 09:50:00,1.45,14911.0,EIRE,17.4,2011
570703,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-10-12 09:50:00,1.45,14911.0,EIRE,17.4,2011
570703,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-12 09:50:00,9.95,14911.0,EIRE,19.9,2011
570703,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-10-12 09:50:00,1.95,14911.0,EIRE,11.7,2011
570703,22197,POPCORN HOLDER,24,2011-10-12 09:50:00,0.85,14911.0,EIRE,20.4,2011
570703,21213,PACK OF 72 SKULL CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011
570703,22269,EGG CUP NATURAL CHICKEN,32,2011-10-12 09:50:00,0.39,14911.0,EIRE,12.48,2011
570703,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-10-12 09:50:00,8.5,14911.0,EIRE,17.0,2011
570703,21166,COOK WITH WINE METAL SIGN ,12,2011-10-12 09:50:00,2.08,14911.0,EIRE,24.96,2011
570703,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-12 09:50:00,2.55,14911.0,EIRE,30.599999999999998,2011
570703,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011
570703,21770,OPEN CLOSED METAL SIGN,2,2011-10-12 09:50:00,4.95,14911.0,EIRE,9.9,2011
570703,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-10-12 09:50:00,1.69,14911.0,EIRE,20.28,2011
570703,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011
570703,21907,I'M ON HOLIDAY METAL SIGN,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011
570703,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011
570703,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-10-12 09:50:00,2.55,14911.0,EIRE,15.299999999999999,2011
570703,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-10-12 09:50:00,4.95,14911.0,EIRE,29.700000000000003,2011
570703,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-10-12 09:50:00,2.1,14911.0,EIRE,12.600000000000001,2011
570703,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-12 09:50:00,1.65,14911.0,EIRE,19.799999999999997,2011
570703,22474,SPACEBOY TV DINNER TRAY,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011
570703,22472,TV DINNER TRAY DOLLY GIRL,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011
570703,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-10-12 09:50:00,4.25,14911.0,EIRE,17.0,2011
570703,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011
570703,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011
570703,22196,SMALL HEART MEASURING SPOONS,12,2011-10-12 09:50:00,0.85,14911.0,EIRE,10.2,2011
570703,23183,MOTHER'S KITCHEN SPOON REST ,6,2011-10-12 09:50:00,3.75,14911.0,EIRE,22.5,2011
570703,22123,PING MICROWAVE APRON,12,2011-10-12 09:50:00,1.95,14911.0,EIRE,23.4,2011
570703,22625,RED KITCHEN SCALES,2,2011-10-12 09:50:00,8.5,14911.0,EIRE,17.0,2011
570703,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-10-12 09:50:00,8.25,14911.0,EIRE,16.5,2011
570797,85159B,"WHITE TEA,COFFEE,SUGAR JARS",6,2011-10-12 12:24:00,1.95,15311.0,United Kingdom,11.7,2011
570797,48184,DOORMAT ENGLISH ROSE ,10,2011-10-12 12:24:00,7.08,15311.0,United Kingdom,70.8,2011
570797,23169,CLASSIC GLASS COOKIE JAR,18,2011-10-12 12:24:00,3.75,15311.0,United Kingdom,67.5,2011
570797,22083,PAPER CHAIN KIT RETROSPOT,40,2011-10-12 12:24:00,2.55,15311.0,United Kingdom,102.0,2011
